longitude,latitude,t2m,R,G,B
49.90999984741211,7.46999979019165,290.4453548484848,177,247,58
49.90999984741211,7.71999979019165,291.10418909090913,241,197,55
49.90999984741211,7.96999979019165,291.4331233333333,241,197,55
49.90999984741211,8.220000267028809,291.88030181818175,241,197,55
49.90999984741211,8.470000267028809,291.9783884848485,241,197,55
49.90999984741211,8.720000267028809,292.0952212121212,241,197,55
49.90999984741211,8.970000267028809,291.6498312121212,241,197,55
49.90999984741211,9.220000267028807,291.23003878787875,241,197,55
49.90999984741211,9.470000267028807,291.10027515151523,241,197,55
49.90999984741211,9.720000267028807,290.99231060606064,177,247,58
49.90999984741211,9.970000267028807,291.1335621212121,241,197,55
49.90999984741211,10.220000267028807,291.1416812121212,241,197,55
49.90999984741211,10.470000267028807,291.2576590909092,241,197,55
49.90999984741211,10.720000267028807,291.30871727272734,241,197,55
49.90999984741211,10.970000267028807,291.1090345454547,241,197,55
49.90999984741211,11.220000267028807,290.77848545454543,177,247,58
49.90999984741211,11.470000267028807,290.420326969697,177,247,58
49.90999984741211,11.720000267028807,290.1252530303031,177,247,58
49.90999984741211,11.970000267028807,290.01074818181826,177,247,58
